,essay_set,pred_scaled,pred_unscaled,orig_scaled,orig_unscaled
7108,5,0.024043542098044542,1.4426125258826725,0.03333333333333333,2.0
10854,7,0.2055719926978818,12.334319561872908,0.15,9.0
1513,1,0.1428998397637513,8.573990385825079,0.16666666666666666,10.0
3180,2,0.061278741277776064,3.6767244766665637,0.06666666666666667,4.0
12071,7,0.22318763417078755,13.391258050247252,0.25,15.0
8994,6,0.053244769470768574,3.1946861682461143,0.05,3.0
5650,4,0.01538427154276462,0.9230562925658772,0.016666666666666666,1.0
12818,8,0.585412579476791,35.12475476860746,0.6666666666666666,40.0
991,1,0.1485919804913469,8.915518829480813,0.15,9.0
3391,2,0.07358617982941065,4.415170789764639,0.06666666666666667,4.0
3025,2,0.06097669947116204,3.6586019682697226,0.06666666666666667,4.0
11167,7,0.31790121087247264,19.07407265234836,0.3,18.0
3015,2,0.006543586229821467,0.392615173789288,0.03333333333333333,2.0
4352,3,0.041181058547311654,2.470863512838699,0.03333333333333333,2.0
12357,8,0.5051294184472104,30.307765106832623,0.5166666666666666,30.999999999999996
733,1,0.16275867474802988,9.765520484881794,0.16666666666666666,10.0
12343,8,0.5861294374525442,35.167766247152656,0.6,36.0
9183,6,0.057673629815511974,3.4604177889307186,0.05,3.0
10656,6,0.025963008635945407,1.5577805181567244,0.016666666666666666,1.0
4175,3,0.03214663415842805,1.928798049505683,0.016666666666666666,1.0
6446,4,0.01786827239971846,1.0720963439831077,0.016666666666666666,1.0
11571,7,0.19196411033777516,11.51784662026651,0.1,6.0
10695,7,0.24799897122231784,14.879938273339071,0.2,12.0
8183,5,0.034947072706834705,2.096824362410082,0.03333333333333333,2.0
11510,7,0.37182375565426645,22.309425339255988,0.3333333333333333,20.0
8716,5,0.056506048913198735,3.390362934791924,0.03333333333333333,2.0
3954,3,0.05360714004695636,3.2164284028173817,0.03333333333333333,2.0
7546,5,0.06819715542594905,4.091829325556943,0.05,3.0
200,1,0.14768428293647173,8.861056976188305,0.15,9.0
6909,4,0.042527581894020464,2.5516549136412277,0.05,3.0
166,1,0.12979833543547908,7.787900126128745,0.13333333333333333,8.0
9150,6,0.054000147162464304,3.2400088297478584,0.06666666666666667,4.0
5102,3,0.016011834948164046,0.9607100968898428,0.016666666666666666,1.0
12066,7,0.21806612409503756,13.083967445702253,0.21666666666666667,13.0
12692,8,0.6260399518564724,37.56239711138835,0.6333333333333333,38.0
6486,4,0.03232201407329939,1.9393208443979635,0.03333333333333333,2.0
6121,4,0.027182891527948238,1.6309734916768943,0.03333333333333333,2.0
12458,8,0.6157624891740767,36.9457493504446,0.6,36.0
2804,2,0.06424308414386701,3.8545850486320203,0.06666666666666667,4.0
1576,1,0.15785896951160228,9.471538170696137,0.18333333333333332,11.0
5270,3,0.04100652689098366,2.46039161345902,0.03333333333333333,2.0
12007,7,0.2429575149989686,14.577450899938116,0.18333333333333332,11.0
2360,2,0.07913504980015905,4.748102988009543,0.06666666666666667,4.0
5383,4,0.04338782751213053,2.6032696507278317,0.05,3.0
4344,3,0.022064512826461356,1.3238707695876815,0.03333333333333333,2.0
12151,7,0.21731157990685582,13.038694794411349,0.15,9.0
6439,4,-0.011193742180627814,-0.6716245308376688,0.0,0.0
10223,6,0.03723346736012586,2.2340080416075514,0.03333333333333333,2.0
4384,3,0.019063211073483296,1.1437926644089977,0.016666666666666666,1.0
12793,8,0.7151225042431629,42.90735025458978,0.8333333333333334,50.0
2958,2,0.04090146021365903,2.4540876128195417,0.05,3.0
11479,7,0.34535108508033807,20.721065104820283,0.3333333333333333,20.0
9131,6,0.036930601598879176,2.2158360959327505,0.03333333333333333,2.0
2008,2,0.05445052851350638,3.267031710810383,0.06666666666666667,4.0
2049,2,0.04030036562703322,2.4180219376219934,0.03333333333333333,2.0
7781,5,0.033535861818310315,2.012151709098619,0.05,3.0
11583,7,0.33014519855134655,19.808711913080792,0.36666666666666664,22.0
1705,1,0.14245135522806351,8.547081313683812,0.15,9.0
12631,8,0.6780127598903262,40.68076559341957,0.6166666666666667,37.0
1046,1,0.154091805484334,9.245508329060039,0.16666666666666666,10.0
4685,3,0.022986489043277047,1.3791893425966228,0.016666666666666666,1.0
10124,6,0.06108895726767972,3.665337436060783,0.06666666666666667,4.0
11409,7,0.22662376286909225,13.597425772145534,0.36666666666666664,22.0
9678,6,0.054644800985038405,3.278688059102304,0.05,3.0
10707,7,0.19990310380303394,11.994186228182036,0.1,6.0
244,1,0.11585993687403216,6.95159621244193,0.11666666666666667,7.0
11362,7,0.3111427386573987,18.668564319443924,0.2833333333333333,17.0
12233,7,0.24718135162061863,14.830881097237118,0.15,9.0
5848,4,0.05814738386570899,3.4888430319425394,0.03333333333333333,2.0
5878,4,0.02650628749488085,1.5903772496928512,0.05,3.0
11946,7,0.28275706695805397,16.96542401748324,0.2833333333333333,17.0
2836,2,0.049100158430702964,2.946009505842178,0.05,3.0
2295,2,0.04742822227295039,2.8456933363770234,0.06666666666666667,4.0
2086,2,0.060776413824129856,3.6465848294477916,0.06666666666666667,4.0
2470,2,0.05418143274972763,3.2508859649836577,0.05,3.0
10978,7,0.3135801081921674,18.814806491530046,0.23333333333333334,14.0
7139,5,0.024063039000831295,1.4437823400498777,0.03333333333333333,2.0
3803,3,0.042875652812517505,2.5725391687510504,0.0,0.0
936,1,0.11919880129437994,7.151928077662797,0.1,6.0
9348,6,0.05308799669851526,3.1852798019109154,0.06666666666666667,4.0
12504,8,0.5661035248177733,33.966211489066396,0.45,27.0
1259,1,0.16661751264989813,9.997050758993888,0.15,9.0
10372,6,0.038972592320074224,2.3383555392044535,0.03333333333333333,2.0
10143,6,0.03627143350008226,2.1762860100049357,0.05,3.0
10840,7,0.3251394407299673,19.50836644379804,0.23333333333333334,14.0
1117,1,0.15820211636390827,9.492126981834497,0.13333333333333333,8.0
8399,5,0.037906146762920354,2.274368805775221,0.05,3.0
10362,6,0.023046986636694248,1.3828191982016549,0.016666666666666666,1.0
12421,8,0.6291385972303283,37.748315833819696,0.6666666666666666,40.0
7177,5,0.05140689513831494,3.084413708298896,0.05,3.0
8554,5,0.045226577131354743,2.713594627881285,0.03333333333333333,2.0
4607,3,0.041223339603067365,2.473400376184042,0.016666666666666666,1.0
4707,3,0.03155170235045581,1.8931021410273488,0.016666666666666666,1.0
5875,4,0.010088276801111599,0.6052966080666959,0.016666666666666666,1.0
6905,4,0.014127120687740533,0.847627241264432,0.016666666666666666,1.0
8853,5,0.033467700491323735,2.008062029479424,0.03333333333333333,2.0
12676,8,0.6683260109858755,40.09956065915253,0.5666666666666667,34.0
926,1,0.15256005670196074,9.153603402117644,0.16666666666666666,10.0
12255,8,0.6366505044794343,38.19903026876606,0.6666666666666666,40.0
12697,8,0.6215185629052534,37.29111377431521,0.5666666666666667,34.0
7878,5,0.019022159671548147,1.141329580292889,0.016666666666666666,1.0
6688,4,0.050912243977769694,3.0547346386661816,0.03333333333333333,2.0
3983,3,0.060274892486720404,3.6164935492032244,0.05,3.0
10797,7,0.2847705887860937,17.08623532716562,0.35,21.0
4189,3,0.013342685511043414,0.8005611306626048,0.0,0.0
3877,3,0.014972627335234101,0.8983576401140461,0.016666666666666666,1.0
10862,7,0.2894778980049851,17.368673880299106,0.26666666666666666,16.0
4321,3,0.05768619614956924,3.4611717689741544,0.03333333333333333,2.0
12160,7,0.26020250181141025,15.612150108684615,0.25,15.0
193,1,0.15695620978281577,9.417372586968947,0.16666666666666666,10.0
11959,7,0.2614101624808786,15.684609748852717,0.25,15.0
3177,2,0.05371308528377755,3.2227851170266533,0.06666666666666667,4.0
3240,2,0.06520651073665971,3.912390644199583,0.06666666666666667,4.0
11228,7,0.2570567990741478,15.423407944448869,0.26666666666666666,16.0
3965,3,0.0517349579416702,3.104097476500212,0.05,3.0
1587,1,0.08873679063946535,5.324207438367921,0.03333333333333333,2.0
6594,4,0.05483014643061708,3.2898087858370246,0.05,3.0
5829,4,0.025046475442112495,1.5027885265267498,0.016666666666666666,1.0
11470,7,0.2721064273931842,16.326385643591053,0.2,12.0
3136,2,0.035303797210583014,2.118227832634981,0.05,3.0
10289,6,0.04724246614997869,2.8345479689987214,0.05,3.0
2787,2,0.08319990234584881,4.991994140750929,0.06666666666666667,4.0
317,1,0.13571867781548333,8.143120668929,0.15,9.0
6491,4,0.03698819913319945,2.2192919479919673,0.016666666666666666,1.0
5844,4,0.028053858010230335,1.6832314806138202,0.03333333333333333,2.0
12126,7,0.25263337285937876,15.158002371562725,0.3333333333333333,20.0
9244,6,0.03833842440110331,2.3003054640661986,0.05,3.0
12310,8,0.6005375930705487,36.03225558423292,0.5166666666666666,30.999999999999996
12509,8,0.5691174685807822,34.14704811484693,0.7,42.0
5313,4,0.016455369010364703,0.9873221406218822,0.016666666666666666,1.0
2000,2,0.05669667131800895,3.401800279080537,0.06666666666666667,4.0
5831,4,0.01676716555661766,1.0060299333970595,0.016666666666666666,1.0
1224,1,0.13175338830986444,7.905203298591866,0.13333333333333333,8.0
12917,8,0.6891983324588904,41.351899947533425,0.7333333333333333,44.0
9328,6,0.04487888248074743,2.6927329488448457,0.05,3.0
10291,6,0.018642656074755116,1.118559364485307,0.0,0.0
10721,7,0.22782647704998307,13.669588622998985,0.11666666666666667,7.0
5418,4,0.0229284149081262,1.375704894487572,0.0,0.0
1897,2,0.04116897242222554,2.4701383453335324,0.05,3.0
1320,1,0.16828148528252462,10.096889116951477,0.16666666666666666,10.0
1084,1,0.14615196961010263,8.769118176606158,0.18333333333333332,11.0
6712,4,0.03281891180577364,1.9691347083464186,0.03333333333333333,2.0
11651,7,0.323529257368449,19.41175544210694,0.3333333333333333,20.0
9041,6,0.05379456852640144,3.2276741115840863,0.05,3.0
1492,1,0.14192610955390134,8.51556657323408,0.15,9.0
8472,5,0.030995009356048847,1.859700561362931,0.03333333333333333,2.0
12536,8,0.6357740006337383,38.1464400380243,0.6666666666666666,40.0
9436,6,0.05090376508323188,3.054225904993913,0.06666666666666667,4.0
8379,5,0.028043726494860897,1.682623589691654,0.03333333333333333,2.0
105,1,0.16065665236720117,9.63939914203207,0.18333333333333332,11.0
8604,5,0.0595146918229924,3.570881509379544,0.05,3.0
3211,2,0.06330526845936264,3.7983161075617584,0.06666666666666667,4.0
9102,6,0.04006774252037048,2.4040645512222287,0.05,3.0
7117,5,0.058618819614600706,3.5171291768760424,0.05,3.0
7233,5,0.030799435094057796,1.8479661056434677,0.03333333333333333,2.0
12242,7,0.26902289742413,16.1413738454478,0.3,18.0
9178,6,0.03334153096281741,2.0004918577690445,0.03333333333333333,2.0
6622,4,0.026110647459190013,1.5666388475514008,0.03333333333333333,2.0
7633,5,0.05942525347683789,3.5655152086102735,0.05,3.0
1613,1,0.12667177067534668,7.600306240520801,0.13333333333333333,8.0
10259,6,0.04924119831949389,2.9544718991696333,0.06666666666666667,4.0
6825,4,0.02054713946956727,1.2328283681740362,0.016666666666666666,1.0
10121,6,0.03462708921767667,2.0776253530606,0.05,3.0
441,1,0.1385483887411487,8.312903324468921,0.13333333333333333,8.0
10582,6,0.04926785035167965,2.956071021100779,0.03333333333333333,2.0
9195,6,0.04972307793501486,2.9833846761008918,0.03333333333333333,2.0
9565,6,0.06297100032619042,3.7782600195714253,0.05,3.0
6399,4,0.02001104271608802,1.2006625629652812,0.016666666666666666,1.0
140,1,0.17045666232725165,10.2273997396351,0.16666666666666666,10.0
10557,6,0.03279310803913523,1.967586482348114,0.03333333333333333,2.0
9919,6,0.04272317188017151,2.5633903128102906,0.016666666666666666,1.0
5349,4,0.00670707171678465,0.402424303007079,0.0,0.0
9564,6,0.03075445712619341,1.8452674275716046,0.05,3.0
1398,1,0.18567744920485238,11.140646952291142,0.18333333333333332,11.0
4122,3,0.03908047353086766,2.3448284118520597,0.03333333333333333,2.0
1967,2,0.03808566718245798,2.285140030947479,0.06666666666666667,4.0
8352,5,0.034486596164185875,2.0691957698511527,0.05,3.0
12957,8,0.6628010576159535,39.768063456957215,0.6666666666666666,40.0
6687,4,0.024498342164027947,1.4699005298416767,0.03333333333333333,2.0
12759,8,0.5567295143071723,33.40377085843034,0.6166666666666667,37.0
10694,7,0.27427316439343763,16.456389863606258,0.23333333333333334,14.0
5520,4,0.04077836863282704,2.4467021179696227,0.016666666666666666,1.0
867,1,0.14592882103554883,8.75572926213293,0.15,9.0
10440,6,0.062096194627588294,3.7257716776552976,0.06666666666666667,4.0
12521,8,0.6196974262137962,37.181845572827775,0.8,48.0
12004,7,0.2709376224162873,16.25625734497724,0.23333333333333334,14.0
96,1,0.14368793871897603,8.621276323138563,0.13333333333333333,8.0
3304,2,0.08504552053014762,5.102731231808857,0.06666666666666667,4.0
12761,8,0.5263916367148125,31.583498202888748,0.4666666666666667,28.0
8751,5,0.0437329085554974,2.623974513329844,0.05,3.0
12306,8,0.5512780569271484,33.07668341562891,0.7,42.0
9599,6,0.049320496907326955,2.959229814439617,0.05,3.0
6036,4,0.023507718327018645,1.4104630996211187,0.016666666666666666,1.0
5210,3,0.04198994533613669,2.5193967201682015,0.03333333333333333,2.0
3476,2,0.07771015316100625,4.662609189660375,0.06666666666666667,4.0
11807,7,0.23162959938604416,13.89777596316265,0.25,15.0
11755,7,0.163331550872946,9.799893052376762,0.21666666666666667,13.0
4525,3,0.04568058469655645,2.740835081793387,0.05,3.0
2626,2,0.06052726321342038,3.631635792805223,0.05,3.0
3892,3,0.031272789672505644,1.8763673803503387,0.016666666666666666,1.0
8285,5,0.03532623880829917,2.1195743284979502,0.03333333333333333,2.0
1370,1,0.14296227751773308,8.577736651063985,0.16666666666666666,10.0
4505,3,0.01737949287711499,1.0427695726268995,0.016666666666666666,1.0
4905,3,0.014985869636669001,0.89915217820014,0.03333333333333333,2.0
10290,6,0.04164416119812933,2.49864967188776,0.05,3.0
12882,8,0.5313744885487394,31.88246931292436,0.4666666666666667,28.0
12747,8,0.6278050610648301,37.66830366388981,0.5666666666666667,34.0
9904,6,0.052123112938531065,3.127386776311864,0.05,3.0
8146,5,0.024379864445512912,1.4627918667307747,0.03333333333333333,2.0
9519,6,0.04290966635694427,2.5745799814166563,0.05,3.0
11014,7,0.29322649164591125,17.593589498754675,0.3,18.0
5165,3,0.02351508329702257,1.4109049978213541,0.03333333333333333,2.0
324,1,0.1599473435317855,9.59684061190713,0.16666666666666666,10.0
3402,2,0.07293701277205153,4.376220766323092,0.05,3.0
10876,7,0.3237238749294176,19.42343249576506,0.4,24.0
2282,2,0.051099742407369,3.06598454444214,0.05,3.0
7257,5,0.06454146802041966,3.8724880812251796,0.05,3.0
12845,8,0.5171128392515223,31.026770355091337,0.4166666666666667,25.0
178,1,0.14031782606336668,8.419069563802001,0.13333333333333333,8.0
4437,3,0.04817463625056792,2.890478175034075,0.016666666666666666,1.0
3844,3,0.018605342131919795,1.1163205279151878,0.016666666666666666,1.0
1735,1,0.14069522324504086,8.441713394702452,0.13333333333333333,8.0
3090,2,0.05356896880880684,3.2141381285284107,0.05,3.0
3379,2,0.062021518487230136,3.721291109233808,0.06666666666666667,4.0
5454,4,0.016228461836003027,0.9737077101601816,0.016666666666666666,1.0
497,1,0.13236445145928966,7.941867087557379,0.16666666666666666,10.0
5870,4,0.01515080154802547,0.9090480928815282,0.03333333333333333,2.0
12534,8,0.6691737074307296,40.15042244584377,0.5,30.0
7930,5,0.024085793805829273,1.4451476283497564,0.016666666666666666,1.0
10338,6,0.03409657065321208,2.045794239192725,0.03333333333333333,2.0
155,1,0.13481984678665698,8.089190807199419,0.13333333333333333,8.0
2187,2,0.04155732875766423,2.4934397254598535,0.06666666666666667,4.0
12144,7,0.24253237802264574,14.551942681358744,0.3,18.0
3458,2,0.044985149375949246,2.699108962556955,0.05,3.0
4566,3,0.04808617061151756,2.885170236691054,0.05,3.0
5591,4,0.019404551176774778,1.1642730706064868,0.016666666666666666,1.0
7890,5,0.02284774697698219,1.3708648186189316,0.03333333333333333,2.0
1736,1,0.1468008996486145,8.80805397891687,0.13333333333333333,8.0
10701,7,0.29773334931708817,17.86400095902529,0.3,18.0
2119,2,0.039883149507838535,2.392988970470312,0.05,3.0
2380,2,0.07172911458749712,4.303746875249827,0.05,3.0
8088,5,0.05730807736603818,3.4384846419622908,0.05,3.0
1960,2,0.056433826670952376,3.386029600257143,0.05,3.0
7244,5,0.0276856004966314,1.661136029797884,0.016666666666666666,1.0
7076,5,0.033135700452896454,1.9881420271737873,0.03333333333333333,2.0
12681,8,0.6592476607741719,39.55485964645031,0.6666666666666666,40.0
3220,2,0.044210964190502994,2.6526578514301797,0.06666666666666667,4.0
10864,7,0.24437129535310229,14.662277721186138,0.2833333333333333,17.0
10161,6,0.03771391559105683,2.2628349354634096,0.016666666666666666,1.0
9985,6,0.06205377985574543,3.7232267913447257,0.05,3.0
4547,3,0.011800139029571444,0.7080083417742866,0.016666666666666666,1.0
2300,2,0.049904260921603945,2.9942556552962367,0.06666666666666667,4.0
10167,6,0.03143593002608826,1.8861558015652955,0.05,3.0
4594,3,0.030313830183907844,1.8188298110344707,0.016666666666666666,1.0
959,1,0.1473475292755501,8.840851756533006,0.15,9.0
237,1,0.1421702579223028,8.530215475338169,0.15,9.0
1814,2,0.04324938291957329,2.5949629751743974,0.05,3.0
1375,1,0.1653155801980349,9.918934811882094,0.2,12.0
5163,3,0.03278609501151057,1.9671657006906342,0.03333333333333333,2.0
11829,7,0.2321847418019036,13.931084508114216,0.2,12.0
8982,6,0.05145644571443486,3.0873867428660917,0.05,3.0
5066,3,0.04326243122101023,2.5957458732606136,0.03333333333333333,2.0
6102,4,0.01944944995660069,1.1669669973960415,0.016666666666666666,1.0
8730,5,0.047671930590765216,2.860315835445913,0.05,3.0
11112,7,0.23789674724874318,14.273804834924592,0.26666666666666666,16.0
12641,8,0.6274318929862953,37.64591357917772,0.75,45.0
6355,4,0.01020830854028967,0.6124985124173802,0.0,0.0
5404,4,0.0271592657208211,1.629555943249266,0.03333333333333333,2.0
7970,5,0.024284961205795076,1.4570976723477045,0.03333333333333333,2.0
12361,8,0.5690066415808497,34.140398494850984,0.6666666666666666,40.0
12775,8,0.6681360401577221,40.08816240946333,0.6166666666666667,37.0
5626,4,0.026127660753389185,1.567659645203351,0.016666666666666666,1.0
6398,4,0.014723604062469751,0.8834162437481851,0.016666666666666666,1.0
2548,2,0.0632978557163547,3.797871342981282,0.05,3.0
7928,5,0.03946950201679471,2.3681701210076826,0.03333333333333333,2.0
9123,6,0.05300184022355047,3.1801104134130282,0.05,3.0
10464,6,0.045113689890008156,2.706821393400489,0.05,3.0
5391,4,0.018566743588511746,1.1140046153107048,0.0,0.0
12450,8,0.5006386938480061,30.038321630880365,0.4666666666666667,28.0
10213,6,0.05201406277625455,3.120843766575273,0.05,3.0
7694,5,0.028925803045110644,1.7355481827066386,0.016666666666666666,1.0
11385,7,0.27608175108513877,16.564905065108327,0.23333333333333334,14.0
9987,6,0.041943069682923925,2.5165841809754355,0.05,3.0
12156,7,0.26946814170203653,16.168088502122192,0.26666666666666666,16.0
7857,5,0.08189164552579004,4.913498731547402,0.06666666666666667,4.0
73,1,0.13201060673898074,7.920636404338844,0.11666666666666667,7.0
2257,2,0.05814095181746465,3.488457109047879,0.05,3.0
2843,2,0.08898390214733232,5.339034128839939,0.06666666666666667,4.0
12916,8,0.5330816109431642,31.984896656589854,0.4166666666666667,25.0
8028,5,0.059151086068994115,3.549065164139647,0.06666666666666667,4.0
6426,4,0.012232334714389621,0.7339400828633773,0.016666666666666666,1.0
4119,3,0.029846599446560578,1.7907959667936346,0.016666666666666666,1.0
2652,2,0.09551602296655341,5.7309613779932045,0.06666666666666667,4.0
10467,6,0.04230888933152445,2.538533359891467,0.05,3.0
557,1,0.14371201067734787,8.622720640640873,0.13333333333333333,8.0
6319,4,0.02483424999672322,1.4900549998033932,0.03333333333333333,2.0
4059,3,0.030033872346642315,1.802032340798539,0.03333333333333333,2.0
12162,7,0.31427569500198055,18.856541700118832,0.35,21.0
12700,8,0.5878496273556404,35.270977641338426,0.5666666666666667,34.0
11028,7,0.27478915328410597,16.48734919704636,0.3,18.0
3867,3,0.0394806247615131,2.3688374856907863,0.03333333333333333,2.0
11093,7,0.2677871368089048,16.06722820853429,0.26666666666666666,16.0
10843,7,0.23200942602252325,13.920565561351395,0.2,12.0
4368,3,0.023254144407690604,1.3952486644614364,0.016666666666666666,1.0
11773,7,0.25744389040197957,15.446633424118774,0.11666666666666667,7.0
1533,1,0.1293296778524151,7.759780671144905,0.15,9.0
6743,4,0.011890774561232635,0.7134464736739581,0.016666666666666666,1.0
86,1,0.15901053876889099,9.540632326133458,0.16666666666666666,10.0
2806,2,0.06535124164046258,3.9210744984277546,0.06666666666666667,4.0
5227,3,0.031101115183402216,1.866066911004133,0.016666666666666666,1.0
8745,5,0.02090128021693818,1.254076813016291,0.016666666666666666,1.0
7864,5,0.03105130023117791,1.8630780138706746,0.03333333333333333,2.0
4438,3,0.040895194041445336,2.45371164248672,0.03333333333333333,2.0
4983,3,0.020061422601522383,1.203685356091343,0.016666666666666666,1.0
4784,3,0.04533870417580337,2.7203222505482025,0.03333333333333333,2.0
5527,4,0.02177214872068916,1.3063289232413495,0.03333333333333333,2.0
8022,5,0.03921462115407969,2.3528772692447815,0.03333333333333333,2.0
5265,3,0.03462743969583106,2.077646381749864,0.05,3.0
10922,7,0.26270555753847336,15.762333452308402,0.2833333333333333,17.0
8648,5,0.05725306118485495,3.435183671091297,0.06666666666666667,4.0
12647,8,0.669244067112292,40.15464402673752,0.6333333333333333,38.0
11704,7,0.26740768456998054,16.044461074198832,0.25,15.0
10293,6,0.06620688828808641,3.9724132972851844,0.05,3.0
4753,3,0.02440742738840377,1.464445643304226,0.05,3.0
5757,4,0.031634366994958904,1.8980620196975342,0.05,3.0
12231,7,0.2691145475092986,16.146872850557916,0.25,15.0
239,1,0.12748847848096712,7.649308708858027,0.13333333333333333,8.0
1970,2,0.06592276907153033,3.95536614429182,0.06666666666666667,4.0
4732,3,0.03311419386678092,1.986851632006855,0.03333333333333333,2.0
6713,4,0.01957204351962651,1.1743226111775906,0.03333333333333333,2.0
9562,6,0.04343549961865298,2.6061299771191786,0.06666666666666667,4.0
12107,7,0.2911454198917217,17.468725193503303,0.23333333333333334,14.0
1609,1,0.1303336877864211,7.820021267185266,0.15,9.0
3860,3,0.014184118233042066,0.851047093982524,0.016666666666666666,1.0
